Grade,Difficulty,SAT,Letter,Intelligence
73.44512384878897,58.98471258921043,62.70131844755123,34.90407549919363,48.43862695474449
80.78789572132767,58.10057972577803,66.44702824823547,52.607838461278334,56.25562025477411
76.07925190839259,50.119744876984996,55.50056084001275,37.82143635600503,47.839583360311124
76.8352575547055,52.3686925959148,64.10134299099474,42.236334177671914,45.850842807886494
79.74062214142809,47.09788497481594,71.6010938501886,53.09656735388738,60.13921409482106
81.66868125170436,54.47887584060468,59.04994063899444,55.034085919682035,51.51704547266838
81.59550999167082,48.81095353565421,71.30133785543906,55.21908356159758,56.70970838021785
77.36552271808635,47.92490552759744,60.89080432522897,44.25790793873064,49.130188656482176
78.64936121014489,51.58178819508783,56.016655384076245,52.845548386509364,44.32613792125581
79.29173720155922,48.41181432490265,61.733252237048625,52.328090237610354,51.31556684098497
79.61824050106094,47.33996933726096,63.536482218091976,45.32348170326723,53.65238472408886
79.79109020128644,50.351116747057226,68.38187653017803,47.90405391664602,54.156511176603836
79.76298961285397,53.75141948691383,58.555407245839206,53.646265387624815,46.080097930306856
80.22700197262205,44.73434542513069,54.83823858955455,44.93616890544052,47.778570379662995
75.8936783338994,49.24598721009785,51.69059099923308,42.53706823361512,47.294428722667675
80.19918167503143,50.07674428630791,64.92793398878345,48.684621948896904,47.696468386739504
78.34312180229003,52.66254382336734,62.369498122478134,45.86989999930299,52.7406999516953
76.48644411361995,50.02234847535139,53.68005871395027,46.182509599979475,45.44093520682099
78.14547681868792,48.61997754433796,56.324466195830304,43.24466310679829,47.868690084103434
78.82357934899711,54.20002962149036,61.98333828403708,48.32468802568915,49.849917633581086
83.13668766531961,54.538762354694605,57.202635734918395,56.76132105961198,50.63308368008525
82.4270023257473,52.60621248706553,62.199724877210926,57.039233612080096,48.199033793458945
75.97065828206392,62.69088364536688,59.242819869063965,38.82168878673826,50.426790503186645
80.77044796958414,51.3230854176635,62.34668220955867,54.74080201462296,51.49874339965488
76.92476471073428,53.62090667594772,57.671674044154045,42.46087932487521,49.06158864372614
79.25078123923782,55.089292361465944,61.741889395045455,49.747150679681816,52.94694064170977
80.8818981775321,49.024497496913014,62.48035307022554,48.78349585620955,50.63914703484631
78.877182097713,46.48035955592939,57.43048323806221,48.11291306835329,48.1823477187226
82.41209413462904,51.62847558348206,64.56290030825657,52.26530794935879,52.0260173853015
82.49571946076296,44.19302577223453,58.6543155570555,53.900895529015834,46.39226264370378
75.9375780650949,46.25062479350185,53.81473849938833,40.30268890499557,42.668205167417796
77.62072040900753,43.88992959250473,61.60887738970259,46.802367411590915,52.13997815582943
79.70137999618781,53.115478776625345,67.22635187719189,46.79735294863991,53.70887116449382
81.97968999559026,44.35288540768846,62.161794431050474,54.72436777042776,51.11293439576876
78.74508961091519,43.85418767709775,70.83453486095824,46.60840153271582,52.614128716926416
85.77016910760503,51.56185850428384,62.451552833745595,62.43861779845017,51.23201281908904
79.55459099969318,53.29927693712125,60.89422146158827,52.00642851361752,49.36274799177142
78.78160230403886,51.19460115115998,62.57241988029546,48.878619593630056,53.78218156465367
82.78087131876141,53.46909971343272,56.313535901379055,53.29067045742882,46.29324989817763
77.45061621720663,57.145394691271854,62.902869017906426,47.58610264482038,54.6275100332246
79.06620901199824,51.78697174905767,61.245775361236134,50.9113675859569,55.00211250293499
79.35518162912666,48.329663114681566,66.30418446529852,47.25936187867715,52.0114182059578
81.27568534803137,40.083846588952625,60.83197250951436,53.483509203336816,55.844121218177875
79.03442616135013,47.38933822982068,59.92355820362229,53.161656155334526,46.244520607687406
81.2552191080629,45.573736132441816,61.64752837905055,50.642861140244875,47.01907303520094
74.91427638639854,44.0252314311414,57.87097475115572,43.65297200549357,46.715245152684176
75.73537153357898,53.95603656107666,55.388626247842815,41.269016709497706,45.407890985778074
81.44024090835858,54.38446125918041,60.96207389365408,52.54058319565692,52.95323855460775
76.19836389273277,45.01795394559169,49.83992679699932,37.59581606702041,42.229529574554746
79.9282638160759,51.02212558479208,49.146605218259594,50.70925661179688,43.71063557843412
87.52343939849929,35.34724415919287,67.97074792469634,65.48161042176537,57.61961990140858
82.3867839222665,48.646930439673866,60.533013675939955,57.52692798769606,48.40728865573156
80.11833863408961,51.576509604139204,56.89317143492269,49.191025532185805,50.56665608091597
80.32664718428481,48.4095949952582,68.38885935175752,51.896751281046626,59.584497644657155
84.92023072955155,44.13510836986852,66.66488330441166,61.985682033167706,53.45618191224914
85.17024182107825,43.671807117103484,72.11084459998932,57.1388277229151,59.17000133419527
79.82539004507912,51.05682825906891,54.33120145053364,43.929046773468144,46.630415422042475
79.7002573683363,45.73891740006202,62.51186555768273,46.5504135684711,53.09720011148625
76.86245519437237,50.150573983567384,55.519482993843404,50.128808631574124,46.9682993993314
79.84259891663415,46.61705576421157,55.82260824528776,52.78393948430903,49.53377997472786
80.34042101489166,47.53867553956152,67.80354242422307,49.82348411911864,56.092412220248164
80.55384666410507,50.17635225656607,60.40253109816029,41.49081833217286,50.266623604883634
81.0073560858705,46.68369792247631,63.44433698425941,48.168821587301295,55.960641248622146
80.70410918191128,52.8997103201945,58.29736532593917,54.214411160863996,50.08539334499508
83.53255660104561,56.91944794521679,69.89979409046096,53.06032543087208,57.49408259939132
79.29502552105451,52.54107270847862,60.661022054399446,53.414215263681264,49.128775031708265
78.24891509848527,48.856988280668865,56.47342287685187,46.09263344155774,46.93056951732169
76.53389207973711,50.065206982263824,49.03080014792984,43.728216115115266,38.11639936415208
78.45033202218892,47.46457391532739,66.216528015854,51.31816031120944,57.91587148957287
80.8166547450145,47.91495998387839,58.75661550546242,53.33859597305134,50.96807098661855
77.95757154382531,54.690622926146716,65.37656153310132,47.27326296285927,47.53060579853924
81.05597744945482,48.00307674878539,60.12338125123103,54.446628498750684,46.98766290743647
78.77976880386444,52.93493785223494,58.08107197466401,45.33958231399705,46.791587078818395
84.19078281180472,46.881633678965244,60.33172046849449,61.45970818731987,48.37263857880909
79.80261189790748,46.489746960291185,62.49579939268457,50.715910363103276,52.13894206975835
78.48544250676039,45.53967867054559,54.796644449904335,50.600661888078996,46.50563532746525
81.52490195447028,48.583514273089214,63.21069858629503,53.802379853156374,55.5739204734081
83.46866940059383,44.671202915934174,67.91908086218132,56.66272310755791,51.50736398201711
82.77253327727878,54.35174473705547,61.48393070124131,56.22533599563798,55.289121597065495
80.07037618844373,57.43312440337296,56.330022897477825,51.435058265671245,46.39928060414711
81.46218356427175,48.70514478510061,61.27612801604754,57.52673175512195,52.00816937395864
79.38418795511744,48.04966518176647,55.80233927686777,49.812048060195785,54.600943858060546
83.4165923479976,50.3368898282382,61.69931610500498,59.30204375804123,46.57837462701844
76.4091414017117,51.08767778914985,45.237930995557996,38.562522252950046,42.60583861391219
78.60479741899115,49.86759663162727,66.4831960751537,46.495329687244784,56.35639893209983
79.58397399833011,45.06996412976551,64.98184274162521,44.60360408578674,53.54154595568664
82.97220535617382,43.843439028672414,61.80835730685161,48.972583002098574,49.50608783317327
79.38838018728913,44.67530552844043,45.48284619279272,54.07245988443138,40.191478706817115
82.65635990583786,47.41170704385504,70.22225953095173,52.019932344404474,53.389275360440195
79.43722412043893,51.48786909018572,51.17606166864734,42.426122643462016,43.19901993303854
77.81215303749288,53.38522059000227,60.3492210845602,43.47798944955209,50.63339663060345
79.9966615172488,43.108514818690296,56.54533170440424,46.28178130765389,49.06853768013604
77.6896943114434,51.30487869498463,61.55718840893836,42.90748577918705,48.921856232386155
80.23223353298953,43.96059488909483,54.738547603229854,51.22322226025033,45.390539044823605
82.39043199488484,46.97242564154898,49.5905162976397,56.25019918226333,44.67525217933658
78.8807369052666,50.81605557937597,64.65369186562364,48.243725196404775,50.41600693644542
78.53625253473096,58.05369293310345,59.99676570315115,49.548327748438915,45.881108781689704
78.4961146547647,49.00339062268043,61.2668628245522,48.16511277903113,51.6133255957948
84.27799484295204,43.82891851645186,67.81225325396173,61.0083287150286,55.248428441897715
75.91677389050822,46.908987153453836,64.2270581043501,40.597741499231894,51.17289848141867
79.79662010350076,49.801961860295926,62.84116863419941,49.64965198925602,52.691084078647194
82.26378781298784,42.90743987542502,55.935162553569455,57.08460098437004,45.073240118936866
81.61520274768041,43.17532094878865,60.61235056707198,59.90511781427347,43.60550766219964
79.37283395386847,50.34573529518429,62.40336060557419,54.53093278181626,48.45599801537622
78.56521164617384,47.37004192867609,58.316792094251674,49.12757300347497,46.72865256231512
75.16391402294379,55.753434926755325,55.0428467471166,44.08089806558158,50.33378296062398
85.22320585717956,44.7647514797669,67.30650175561021,59.16998325252426,50.05825063654271
78.49315808344122,52.08982370785064,60.623945489273524,48.17815916106682,50.386571517871715
74.06594154929061,59.086955366649285,54.64117669676645,39.329643556680594,43.91999447981406
76.56261886894322,57.70520728478308,59.21409370628934,44.719899682242215,47.3871810916357
83.47124265668825,50.399148645740404,60.41997685632674,54.4304991807438,49.32224949222793
78.9058780360046,48.84609305624048,62.35984906414893,43.662691978536124,48.41882612413405
78.1927613961497,54.87989085214784,54.74670829183941,48.115997703852514,47.11686647604306
78.6237432527082,57.21492252676501,65.833012918155,44.66299477394362,52.75297054082005
78.90791696157632,53.14111364181037,51.668093535921095,49.70345898997792,43.88368472299467
79.21069282998118,54.082357080534095,54.34968695986256,49.1229243716252,45.26835610796853
83.98666107349707,49.33440506317426,60.90787591614195,59.60208838986851,50.155240232225815
76.22405186325459,58.88565244210149,62.92236469006788,42.247386953642405,49.14912974432105
76.8545139054632,48.94136078931195,71.57983072641827,43.328059355248705,59.24006143620129
78.58809826440486,52.377351989839795,46.30460975869208,51.665158254874626,41.65058473177111
81.2931571161901,52.90248735672793,58.19152699500293,49.65592478950505,49.77663098381071
82.91715252936085,48.40497750574305,58.09890308020955,60.70891159605049,49.00687387318164
78.3677155761505,57.69928847416486,69.52538637003677,43.67220576548301,60.0044518207453
85.07867879554826,45.79703764848369,61.39768854496532,63.385992451784176,48.56509649300366
78.90941939253385,51.27561815670984,61.27282435888469,47.62190039708375,47.5225150386625
83.47727832146813,48.84130030234037,59.321903413849235,61.22873703144185,49.890968471685255
82.41965785672082,48.949020135705105,63.59021570376227,54.41150754341126,51.930348980540515
82.05559753986054,53.08801419360297,64.77463068002295,53.47989491617956,55.029672086075536
78.7572020343983,48.77138037738029,58.794850853874486,43.859273589490954,52.98924277025997
85.07720848814401,52.492087533189576,65.28635572505905,61.065937879810846,57.242910925464706
75.90322116048782,53.5041027662184,55.82701649271295,39.70942264577962,43.90337094530036
77.4560074300106,53.220902503183574,58.3668150811897,47.22779647690215,48.72305733263399
76.88251353997185,49.898851526876896,58.818452245656836,41.40362895304653,49.92801035882562
79.65447593326226,55.21997700652086,66.49013174875437,48.893349702897694,55.79338484027159
78.63536211024687,43.20759784577608,56.00051570980286,48.08361977186102,50.38317026325457
79.85082090606595,50.23439880599279,57.02143178453173,48.278194389372295,50.60999842373799
80.86945127916385,50.34586618717443,64.27809718976566,53.2581536637648,52.89883513019786
77.48102647320277,45.41270946385532,60.38027542686981,40.37054379923359,46.835595789675025
84.1972017621818,48.46006805228499,66.74189582184789,61.80859513171303,56.59240419314936
81.1399545332008,49.077329149515954,59.206706228451424,54.07560081584475,47.58049374805786
82.06529101391172,47.87962993490029,60.822743178614296,55.52122641885624,49.840782102385496
77.82408145629961,51.51837648992291,61.08220213201593,44.38894833136705,52.13878433477878
78.08959764505943,51.04217467816158,59.102318254577675,48.94612549162178,50.2978492005872
81.35479761561673,50.09035945238531,56.22340440197298,49.807567228436035,49.70424400594975
82.14425475652786,45.55183532577093,70.06804081463648,60.938701306243885,57.54736060840614
79.56521607696602,51.47560860956669,53.96483334205099,47.15807122350371,49.21725676559701
80.58038477172886,48.69999898190562,60.09865914113779,50.948457645514985,47.260630500570436
81.11988662456776,43.57998177517398,62.72535018733468,54.79506182462333,51.63013278948391
84.84678616383236,48.96679667017249,55.971106087048305,61.74649681649323,48.06822563387548
79.82064770009819,53.1272349620319,64.25505952657147,41.15944625922113,52.91359541071488
78.42538463281191,55.00082152668363,62.794306429817844,44.538997114377395,53.04398481765312
81.8373271125504,51.72107982450443,56.389065178128114,53.966459919417524,48.02950883936964
82.3825972870808,52.850284274074625,62.571491006030506,54.633285102904914,52.16416270959021
82.36197262508642,50.05452459666168,62.83211669321337,57.738497255595696,50.18699747284638
82.08945083307678,44.570477964264605,59.81478709266791,60.77929564371319,50.810236400715596
77.17140117845268,56.1651669393817,61.76174229228231,45.484688148279034,52.373644087056626
72.83837681499983,52.73937095488872,59.88059430296153,37.096813546578616,44.1932857548273
79.29249077921004,56.27890962583501,64.07945120604955,54.52316391345753,53.98461704430185
78.50308584101302,46.67755497125455,66.28620761152605,46.12378500238728,56.09399536957701
81.15662118671874,54.55095890720564,49.10926780548281,52.07992966784078,42.22925284977191
80.02281593139003,42.912936637327256,58.48134255996979,54.79904908309699,50.96760906034959
76.36459002161321,51.88513198943969,53.30013810326835,43.023206644646876,46.840661028685126
80.06616184313948,51.163197975860534,60.14447920359796,51.57582237508335,51.96297772212044
79.33058112802621,43.88775633894173,56.3676281672433,47.12398695703133,49.884787885116914
78.82647409253077,51.094073649249566,64.99586671601453,50.45466611109444,50.61669512969618
84.53473834432766,49.20923457115103,65.33703073719381,57.71809026288424,50.13788393960545
75.34502006792654,57.3460023067965,53.08327041003664,43.26446408843278,48.060823640516546
74.59830808464372,53.06745617358394,50.3965288732534,35.218644620312354,39.045999612674926
78.54352625283207,55.81421225526754,58.42317850201717,48.43614291740099,53.11810298693294
80.96511799484313,50.93149985166742,66.5366071638828,50.144628600870135,55.13091188582268
79.22779833883551,50.54811976071316,67.07287324236307,43.58656530959752,57.86953572853225
83.38067430537369,47.29863629373501,62.961491628513386,58.851624003670246,51.83389186959547
81.86237521871,51.339791191155186,72.34058188579077,52.33871711820163,59.10334097130719
81.97998432135188,46.218911788772985,55.09153439722397,55.197746129468534,47.13406656012647
79.47046512739229,53.36820718727673,60.33836542195803,48.07259523908936,48.6092165083669
82.39945416790498,52.46255196361165,68.53757079863662,55.06742412361914,55.544030312377615
77.77962980097324,53.31036556026836,58.43240226343396,52.6189967607019,47.67976330686039
78.6116111143635,46.410496361173585,61.21324407076136,50.01584287458239,49.569721938877414
81.04654747459324,51.47991571027535,55.05669200628055,50.847429737908215,46.63822149526842
81.59570502107927,47.25366499518165,66.54377639547822,55.00708316618141,53.53354613554335
81.43523194368909,53.80203903069043,64.47968163467438,50.96967362394285,52.14739459485688
81.39654666497361,44.50782805358618,56.44570600271177,52.603814020285846,49.11462381979174
80.43451311524173,51.46306325527522,63.55160831080112,47.67797944035763,48.84770105836169
85.59241913549536,44.381656196890326,55.16411645586361,59.207552315913446,52.822553928727494
81.2616547582011,52.0298412799893,58.02475345677308,52.661427835186224,51.8330112087113
75.10459788469983,49.38226542811619,46.15069951181134,41.034520191554996,40.53206214667598
78.08099463958226,56.81308055636357,72.08456617625457,42.955321884176534,56.284342178024325
77.27018165514353,49.3052161395653,64.49590089047621,43.99520597517778,49.373930999852504
83.38898425137081,46.20719624397237,59.847459090703545,54.799747475139505,51.564019776577815
79.75686618182638,45.83685023902139,51.6019218809892,50.17965898622567,43.501717015252694
79.30092367471302,47.69438800083969,59.93949871972619,55.645771655466454,50.565292963340355
82.24702419863982,53.810781452435904,58.79215302115242,55.431753649345836,46.318351699262976
82.88246937001635,51.03873966601011,61.209973957180445,56.05249896556538,46.2005542447552
79.66867775418686,45.371096839474646,65.42045127778391,56.053065809453194,51.66860416059506
76.67654352812961,48.54025977252962,52.40035320691864,45.616607265226385,44.9152056765038
74.76660866732936,60.271180665623184,59.97892148593998,35.904888520077236,47.563667200305375
79.75848998193572,47.38807758031511,60.08013734568759,52.59863677777562,48.61465671957223
81.23610194108286,41.99454026077309,61.33116591529549,49.217248091378124,54.618884625361225
78.14070977346374,49.13403558540751,61.820505780353706,41.3593930292141,47.142437424003354
79.62408222814783,47.59234916925131,65.16200303190448,44.94045307938762,51.984025271355044
83.13689924335374,42.07982077202141,66.05633387324188,56.31093588311259,53.935851973945596
77.92075452953043,54.077231772985094,59.17501856607876,46.67026976694561,48.11563689860737
74.48261251597364,51.19539253233862,58.485440585228055,37.484492789801216,53.02808104734497
83.95800975945764,46.85426509428625,63.350474235177835,56.60326124522403,52.55732675890501
82.78387656173018,46.953081782097875,65.27819354172102,53.43870975694632,52.935184892198805
77.87667053962491,50.462597663760555,66.2298162733314,43.03075899207551,53.43161519144312
78.57224821083507,52.004741884304465,52.86535232446864,41.79357078547766,47.38602431210529
79.95547478430642,52.41749933668922,66.93922110376937,47.296075008103024,52.53272103360736
81.1514137750519,43.218556577914654,67.50474544964308,53.09942529916328,49.77805577766628
80.55538132781618,49.34214689190259,57.97391932485796,51.641880142867514,44.95667054752244
81.20654063531504,59.22980541454472,57.281244228392076,49.60068165032275,49.87855058916479
75.3004082464606,52.4137280080844,63.08051576929247,39.71212123619842,47.637011251980226
81.63876896585327,59.091773100590565,64.7695100858656,48.779941483783624,55.16714418479902
80.78703068100056,48.80787162284158,57.60241319852005,43.65145736912398,46.635058763083954
84.23348162568138,45.43846796305586,66.23693910275259,54.03152300490669,58.78501696393977
74.26550672619081,54.37710895933011,57.461011737779295,39.00103715044347,48.02922666335563
75.7090462700063,52.243877430873944,60.96292592606325,47.44243042309408,47.34761076635418
79.12433428336887,49.961081242160624,57.08156801492657,51.34510473397048,47.5877893835811
79.37096286486417,52.212463900426805,51.44863841070734,51.09337495722418,43.33743032844037
79.13061509138177,57.800076664633686,58.73682642728336,46.18959552065237,49.61751924101
81.55261952492725,44.65314122567689,53.58187240336907,51.96548373682689,47.62645749113176
80.7041295359623,44.812172522585286,60.2556160699725,51.45306422347496,50.22676981352953
76.5703740311648,58.711232735790105,59.5646336338964,41.88620395433158,47.253627410417934
80.66314295688582,49.70523116700644,61.68095214056598,50.688413863764275,51.25587021616176
76.75901101213259,45.93924609386183,55.6984236947986,45.92399968819051,43.88780489062907
86.31339718838434,57.541606166148625,58.1057432684584,66.92657876587707,54.83415834393522
76.49582687929717,55.43388087227895,53.19841707227063,40.78808732131279,48.17632704232229
79.40631093018045,55.06673755608355,59.13918046207541,47.773060295369646,46.10272814070252
81.72446581231559,43.39197554220327,62.82613446834407,54.69491361636559,53.6734207738147
84.99344779746019,42.17746765023486,58.95118714869608,53.8928751747385,52.420683109175464
80.60109555568609,53.80420375825479,73.73325117376466,54.4293682789105,61.24536033158488
79.4111926715355,44.98289657096258,56.221217281449604,49.76319238971444,48.265323133605946
80.56198451584501,50.940121262687455,58.68530584077412,55.18474316468551,47.67623061351778
85.64606025401544,49.32335557046363,60.69921830398801,55.387939426062964,49.347173156679204
79.54536825665065,54.29007539706295,55.24582939311753,52.35816612487437,43.24230523831323
81.1898847376108,52.013298614603464,66.19944363004254,47.088498666960746,57.4107257073244
80.6017359093035,44.86240979271675,55.20170686942895,58.72290256450168,48.99534621948661
82.79254121617345,53.903112575124624,69.12196816808165,56.43471594535822,56.8007142447613
77.52495288657781,49.296747961807476,57.831201263763504,41.90485003389388,51.45213516390366
78.04294160998477,49.1976035635346,58.80525931134395,47.278565998441984,49.9335984117312
79.5603777710334,50.82195139310229,58.378409188763634,50.936946204316214,45.671454222549556
80.70138615664285,51.4125527209057,67.89631047056193,43.079739441362975,54.51309410212612
79.17832876627746,49.49708642057108,63.34925461905156,47.80863112155503,54.18670837361945
81.0671600672762,53.47569343073782,68.19182193536533,49.485255086972764,55.251579435370815
79.76708350928673,54.12150525535892,65.77482319204913,56.244937131612076,50.615296855554945
80.41357189285519,49.892672367348986,54.59298741879643,49.631167329091795,45.26620266121365
78.80310009619669,51.49538956433145,64.06019146905673,47.25203876829562,55.12001813660123
81.16918094975358,53.10837198224189,64.51599536255692,50.808599974087585,58.61819146738299
76.11000971951783,49.659176421002336,57.01557173965005,43.4528909631667,49.69480351525931
76.4060830992493,49.09638062818851,55.36188778750418,43.62980483732551,48.499460503209754
79.54299082394654,48.466117159107064,71.42608568179125,56.27440756720969,56.14456975025347
81.0620591782909,44.24933505505238,59.27263922424056,54.40430741228227,54.36343844090513
80.32674420468689,45.073446445974575,65.95816945648568,46.03440748935115,55.61449867975975
83.07171517842838,52.27821206093612,55.138689016214386,53.236581848926896,46.377896179576446
80.66637219204786,49.15727089277979,60.4223531164344,49.9939408697153,49.56038482717772
82.86846313496547,48.770115081713456,54.37718501802944,57.04259607583803,45.22756890242471
79.29870322661276,50.109723374945325,43.90351080164791,54.27933221918516,38.414335647254475
78.85243000348568,54.16324412366081,66.26133487017167,45.72002420533039,54.344626442593686
81.31176281921283,49.42232121037544,64.03984847328789,52.5748914169935,54.66548117969025
77.00217826547176,48.53284150054161,60.930329691550625,47.686251567396596,46.77103614792619
77.67310341413013,48.13582711958897,61.70099875038072,42.18238259262691,53.625438440013255
83.96567396094012,43.81517139472556,58.00051202374441,58.987436531586404,53.7306412474513
81.79310769035466,49.32342756955853,61.865636303830996,52.60166426999554,53.92811292623553
80.68751206814545,49.143458595412206,57.44752121835666,51.64406226999376,49.85904027766924
83.42640823195185,42.620229659058275,63.24528318834449,59.97511099059795,57.078069998559364
71.65431234555878,53.76587701470287,55.48504505643783,38.17062963670017,44.42945664812787
78.99719286488842,50.05924187315674,60.56442739178067,42.19929349093882,47.55931037612502
78.97883061818972,51.94269100167521,67.7410954155169,49.52643595885532,53.27850606201474
87.19492383016294,46.193343797741036,65.2660601025382,71.05360809206412,57.0195531261638
78.83864003997779,43.49955736994003,66.73463029100853,47.40483873294442,50.940503531273045
82.8565124613454,54.75566901059653,57.16895029587534,53.510871752626144,49.522295760547884
81.32263028234188,47.362291432632915,62.9974671632824,50.645026199775735,54.089137554283404
81.7880010101783,56.98412101227534,57.097504721245464,53.550292570773856,47.865822020118195
78.68070542323844,54.262213043507614,58.88848530684097,52.76211645041166,53.1514093789992
74.48578929841551,49.06960419988652,57.78568497024229,39.61416504812544,48.493219310773696
80.95919940815051,43.97441147800011,57.10545365964722,55.134532026892536,50.767489681857846
78.5793552099209,56.19225543161808,51.548800215775,42.614942527761805,47.51217654054025
76.94759489721729,50.283150046446345,62.042629903206546,41.82033959600934,51.89040156181525
78.10102527836094,44.2708836833739,61.53252950836413,48.920222013555694,48.89123590843502
83.24715984186214,51.68895363641698,56.29207073474177,53.916050328637795,48.527976294121984
84.01611597160779,49.17169461243023,61.316130585823565,56.108611948443006,54.31908257567177
78.475724631788,58.35892596005684,59.525792587116065,44.79849262449922,53.347177684391085
79.29191620415438,53.355915494050755,53.00818279565092,53.23301857916617,47.38328033971857
77.35519986393535,46.81051131237177,54.93728923574619,42.17836692798619,46.34629617375512
75.6318195987466,47.51591017805569,60.16164959170757,42.21359430612197,51.38128698047313
77.36325664971298,52.5428877829173,65.24171956625797,45.6545554577164,50.81089296361924
80.23088374864125,50.815675061275,54.3735889459768,48.337070497476304,45.4850462687222
77.1460536622821,51.68154001964399,56.61336992088922,44.453619497042105,47.73496017149221
78.04684357164192,48.331382708460026,56.88220653791765,47.919033300745916,49.72982100004648
84.27933851794687,44.79450558278669,64.11735074974735,58.51974305950059,55.819487919246995
78.53113462724176,46.30611465057651,63.25476601784466,45.779536137400925,49.844271163014525
79.75177146450017,52.94301675363063,55.843479974120974,44.45296116368313,46.52840889436387
82.96187868259379,44.64842617128998,55.13621269109656,59.811313557875515,45.1597566610527
75.54723389537953,50.30865306580843,57.69045812714755,32.55366294167818,45.28232900065846
77.77430764479845,51.09832054272666,65.3265010675423,46.23087195117115,53.65446449741
80.03274952265262,50.765882295143705,56.067963773061294,51.00400843293196,47.7721915115158
79.75302776924492,53.28768345964769,51.202439824662974,46.44366252280794,44.6309753488867
78.96310099992314,56.846561003164325,56.91513692948622,49.33878047316574,52.55029736783549
79.11303672539943,48.85592123708222,54.22177780749968,53.54635984707196,46.87475939138967
82.10564221177049,53.716689925080345,60.766730821597754,58.001895707932995,45.77614100021101
82.3166863041838,56.25178441334585,62.15187573771318,54.303883727374426,56.94428441769766
78.89850124737305,52.09857846427938,62.51414708540153,45.53063642500219,53.584535338481885
78.52299730239942,47.69564699239919,53.86402468264235,43.030746183118424,45.30985856087377
83.42626538802095,47.64861265197542,64.77705987186988,58.6479272503099,54.12689406821828
79.85871554116888,47.49784368207246,61.098396049490965,48.063647778313836,50.95728488197866
80.53490118269953,50.871801894735405,63.259152167419856,50.34461029090491,54.18226655865247
82.28900086797128,46.48833794095363,62.779662684414475,53.83357879752702,52.06122616823903
82.12064452147698,44.35873609994083,61.33914999561547,51.42186032757383,52.18484679655759
77.42239891595545,57.65356184786302,62.70260136949044,42.924196645899144,48.11871932846142
80.51549284864132,54.31584665068838,57.271119386443345,44.993347399843685,51.47253928105082
74.78615046617348,50.33551098204736,52.469941761124964,37.771234840617026,41.68315617808379
78.25141113711578,50.19771285831761,51.83227725537543,45.47840045761294,46.53070598430069
77.00112312132272,51.91628928355123,63.16612563139506,36.94026887518693,50.05763427076934
78.92643465747786,49.32359504328386,65.07842129563184,50.90152334471572,54.96446810087045
80.42317225543181,52.19871257704095,58.09585541699276,51.04162289100098,50.39041886851785
81.2980402853177,45.15261029538264,56.57396888749795,50.42943193695132,49.48865022208242
82.63449166922572,47.0813805429685,62.53427564699174,52.0096485838155,52.364257274089404
84.58658681711067,48.914316175924014,61.52200622491021,59.83280305173125,51.60000468875283
76.30967024240903,45.89182640103729,57.458931369572255,45.8170524854205,46.13367152731509
83.04616834833624,51.23163188767188,64.86814140971534,53.71692444720685,50.66773353802801
81.47194239015167,52.04232707218437,58.286860791531986,51.2210115623158,48.630515269030894
82.23828257072304,48.755994918715146,63.764057550391016,51.23704552671544,52.43489687147797
77.75054241988438,56.054064906738915,56.899302476391114,50.42237079843327,46.56372075020785
80.79132320123263,60.56987350927505,64.91220954605758,50.45563242158491,55.774630965838185
84.26647835279861,49.64833025771529,59.56654251061956,56.95201139799496,49.56291897854934
