AmountDelinquent,GoodCandidate,CreditGrade,Loan,AmountRequested,OpenCreditLines,MaxRate,FundingOptions,Endorsement,DebtToIncome
57.6746375984339,121.67139516694533,65.80123480320474,202.84279195681356,48.60014831033572,9.235298588596185,48.16843486865307,50.75579338344835,11.013569216226104,9.144007532183
43.230056672909306,130.79936960457368,71.61537885992725,229.4977384580767,53.50501514428894,10.59434622320245,48.180943760776614,42.07052472404918,11.383434888427061,11.872329401919284
51.28725726419721,123.25185274977134,66.55167889288794,213.91760482342715,45.30747999978393,10.143396681959178,51.850394896138084,49.99268927913203,9.326553010985663,9.887710559931302
52.87851927156376,121.10755244079964,63.31704663443225,209.9488224470196,50.315950516446634,11.047887830261216,49.21967665905998,50.562542580701496,10.538289270608319,11.119808318458126
48.05338720866227,122.84969832986222,70.55212976553263,208.50824530124078,45.62159066876518,9.147786829007742,52.14619599981903,55.927082218137855,8.898983344951182,9.786867586826293
54.817784914030426,118.04378113325087,63.449848912225214,193.05454700489636,50.608137558122934,10.624838698274031,41.99863894996278,36.85161318081343,11.651510249486376,8.983242694711855
52.96000058743729,122.18199242141597,69.32603318415808,213.39302782286384,47.49207431588805,9.326192289610288,53.92602343224758,47.39456227119909,9.701241980524351,10.436798705404978
48.833156256861564,124.78864859969968,67.64034078770875,219.93352972966971,57.24466551720856,10.362785416491485,51.3971065663129,33.21548861316527,10.478712746931915,10.60148602701463
56.06407043905827,119.47976375017566,62.41077941542094,214.14480283681445,50.28431079487592,10.529091746942143,51.50541768647323,49.341512794149,9.220975330425476,11.22836527439072
49.24470836081076,123.21787095356838,68.51265471727422,215.08393846285742,56.27251653530752,11.111772497740606,50.57036911088037,52.91036845933249,8.942054124975265,9.629573083587912
52.51029653514426,121.85777960651033,66.39413590442565,216.61189166802507,54.92366779008405,8.505538839910031,55.213408858626536,47.400584176730945,10.299341266934157,9.60759479463793
49.74190413187902,125.23265437194603,66.96304466787412,216.46907718633855,51.05972447832469,10.946940789993185,48.906653848880865,52.35640009457137,11.206173738764889,10.048398991832958
45.33816002325654,127.44762300413309,71.23233497246349,220.52370838940098,53.57366401250141,10.960220770754718,50.1380901822583,43.84106401919066,10.523113417947469,9.110482580671615
48.05262816670283,121.05147308963906,68.78050211142843,208.90969716300214,51.71607172408772,9.637408555841926,50.62879620903694,58.22366029520647,8.406451207420478,10.734448290316392
52.54767188302878,123.62112185529529,64.4102208522351,211.06836198884972,55.544918138729415,10.10215121220769,48.359972731692515,47.040484295853425,10.738384278243066,9.88741944521104
53.29923939331821,125.84141663047993,63.8917335863027,213.20391609695506,50.6461447057519,9.207532969729206,51.75709449627415,50.29288280637762,12.321429213779242,9.746913685194235
50.16306517923327,123.44179752341336,66.11112760969405,199.25387427138972,53.52659403642544,10.30606714499484,38.61104753527577,52.01114856373882,10.921502645189411,11.213574221628487
43.16061387788887,125.16023722069669,71.72878177146573,208.2486616824711,49.26104718640679,9.977358348618793,44.98250482114052,52.99628502726422,11.672324356192004,11.318571613123067
49.37528007351345,125.25869351658302,66.70257838586173,207.98112362932267,44.49467905363062,10.586942375268373,47.49618325766686,46.10858864748373,9.496172526737528,8.520735839236373
44.60350044197725,123.53311438351245,67.18475909643277,215.5368889152595,53.04694669272336,10.102554245310166,50.52690515988713,45.44705031154992,9.320495900890098,10.098996197431223
49.60463144010697,122.10010132646195,66.74133026912871,202.80776996002476,47.18774822534843,8.696452289351166,46.59007699340992,51.83128902449761,8.932763090046443,9.763344315037244
48.25081807585371,123.20630293498051,65.97433052440829,216.74905490042389,48.39626613524939,9.121257979622715,56.92000834821396,44.112026963708914,9.702568779291889,8.018160696147994
46.80323715942121,122.58386554971977,68.28402011314972,214.79688583069793,47.36659906155579,10.46542907351798,52.12764922417028,47.65245029163939,9.913152514586312,8.806116763473469
48.490696995587896,125.36699229084157,64.05583060503528,199.2786660993282,49.12320771219366,10.176927437948525,41.65370036479364,51.09523741925589,9.324316560880085,9.534620398602955
46.85300195802533,122.01520478776487,64.40185716142479,208.53553601574507,50.88069585058266,11.435000155116516,50.6552799690684,47.952514348956136,10.288964656528352,9.034771935002793
46.158332349091715,124.01891529073367,67.55186487609949,204.98085065477278,46.16956496721715,9.636723048974398,43.05212972968119,48.46433775802319,9.70926452661385,10.020314664943818
43.6338654370568,123.53785626075314,70.28548809165622,215.49744976760869,48.38730406733436,9.473359098389352,52.68901858504451,44.75221619269647,11.19661857339289,10.702910206025742
50.02260182161308,127.29004826561253,67.49917479641701,220.68823546639956,43.353714197845406,7.838544198770405,52.05631441766358,58.155021782285,9.495323857468778,9.002465599152154
49.213879346311764,120.15552354005534,63.188854077918336,202.91673675394185,45.15980153934115,9.04960841990441,47.749964597760055,49.10827199417213,9.49953561714057,10.490952328721862
51.17459131252871,124.2409553029418,68.10937107912713,210.9952749805583,51.67847396648241,11.193863524780122,46.020564991189566,47.72055095752943,10.305735920634293,10.766640103794202
52.632411290660976,125.48319824009774,65.45313115750419,213.88431449872806,50.185850640102615,9.702348732910565,46.97733600742884,52.18829310468228,11.889384404766595,9.20579545212904
50.400617820055366,123.21058860847681,66.6278588664187,209.584568035527,48.48340901333861,8.848900250075427,47.163998765064676,55.37043897709182,10.149305533195465,10.126897525191975
54.38478774121433,118.15134743521728,64.25723140014667,200.10044618365947,47.86405886745217,9.215538254780615,50.98016475493302,51.466338696368794,9.170004580213352,9.955264103462971
45.31242051739592,125.58858613148055,71.2697323077802,222.63717197302418,51.03597445708526,8.1667847787161,51.81635808464851,53.26281434910033,11.74666206110221,9.717935280512327
50.759738013080046,122.16778463020708,67.1376550901767,213.8800530431964,47.68919015621001,9.997187334973667,49.82135541707269,48.156256825748365,11.316355010665328,10.365433612755805
49.42037424526717,117.29154202067775,64.96059161670465,194.10428172115658,52.327635911493786,11.169681880821795,40.689350554030526,51.89680980423843,11.288123576540913,10.415255197001699
51.936653206863575,120.96157028697854,66.64848637521244,201.37181966433815,49.49405656388961,10.269054402405017,46.48605377888386,57.139021437976936,10.153026882640608,8.156260559912536
55.442026326891686,119.38331670651436,60.8780554350624,200.48293521795802,49.59116247751361,8.781390275189239,47.052234918256424,50.75803527983316,10.513814960011846,11.667380987646155
59.36958102441493,121.69351893860794,62.949983767413286,201.50508756033636,51.43283343853568,11.87348597764176,43.46599947396236,52.13267039767377,9.997487341591981,7.321859093852716
47.865088045627246,121.44391045126908,69.69020220914949,211.2332143687833,45.28805215301189,8.492413531808609,57.13759084435657,50.00901998101424,8.91142561421836,10.81061424029839
48.2024687220078,125.55662393221907,67.31046260970531,213.53527325030416,53.40765268307788,9.679629642392612,43.03375172929633,40.567461904015126,11.090921280420838,11.355824479636091
49.32875503034209,129.1539050140457,69.35202428770873,220.06306719933048,54.50454652793425,9.707241973428335,46.500338735281815,50.499496461756344,10.218471550721235,10.537855437464293
45.87907658509508,126.80211627323524,66.82148310210107,216.78640967032706,54.03017081542706,11.790191016363611,46.666153577832134,46.09686538888852,12.155184495731968,10.659027821633739
43.71492828317161,124.52922854815384,70.7932790234963,216.44066640166915,49.97647278866381,8.167747226061747,50.3163780680837,53.95323481893501,9.355933214515291,10.485720312482695
54.88814541162334,120.03039981409167,60.55975054461539,202.47898247374712,48.95718765816918,9.454836549368617,44.728143790431766,53.07384019454332,9.822408836698564,10.021241437713021
46.14790555513255,125.11296913418005,65.39915688904681,217.14299571625895,50.71647199212078,8.644215986358041,49.1660696223902,48.687402480922024,10.278028114719444,10.25227288796649
49.598099280324995,122.25090822231417,64.12200097586967,206.37766660581497,51.71295705681288,11.470385146044816,47.66951450450625,47.129848227374104,7.831005856922488,10.944821078437942
51.87957609937622,124.47242879269733,68.58985035771522,215.58109981430562,49.12658335201117,9.441057678647281,54.27979742881316,55.55210497571535,10.34641332848749,11.040028736326128
49.04261954096493,120.18721722278248,66.55931487266885,203.98433786833584,46.32541567436256,11.365329039822324,46.426704082504635,56.761445942689434,10.109887673316106,11.355634617921714
48.8255334509081,122.3080422583344,65.9845937913789,208.23046083007358,47.87747248089287,9.888342186578486,54.050740513709385,55.900965148031325,9.989521879851193,8.296948597540096
57.40431747722911,120.53688722492697,63.312857366018534,202.82469807704715,48.43162393258473,10.240243663709204,46.01971642703739,34.08263464348414,10.379083747641738,10.549245860665543
52.92024294532264,121.13105643118656,61.96354766508489,206.01603884158075,49.479649240136574,8.484503150520261,45.7885334572314,52.09167249764402,9.428923491637743,9.709069180737535
51.07951415794392,126.39640689312934,66.75986760937691,211.36743993502176,53.821905962609904,10.222531138206612,44.88607868172912,53.04622408665188,10.030951881089338,11.382684530981694
46.756373503372195,125.51706594636127,69.64915145196343,219.68449674314198,43.97075280553684,10.47274597613135,52.566013739611236,54.2942116511334,10.816471066775213,9.522353073655658
56.529612181137885,117.91908790305044,63.04396955229715,210.278746139887,51.348833376278684,7.347210993458582,53.129666488454205,62.47536579206439,9.278146972036426,10.341105922147534
54.96603386531292,117.07287246911281,60.78256148898517,200.24773912786782,53.87483108700748,9.323482499024111,45.98799339891906,49.105550669027195,9.556671037763918,10.212317340804535
46.508319335091045,127.94080488939055,73.56511193754727,212.51158539996857,44.816120171767025,8.64174779658329,45.36660978930008,43.44647177015047,11.908949847265326,9.450551253440365
49.227268867066606,120.11646793602273,63.47202011117526,197.84927581546154,51.4109541844613,11.056118554053638,42.16815091069722,44.57263938257127,10.657115110111434,10.285823174959477
53.4451605498527,122.94927784818219,65.0858475909322,205.54796697489877,47.910555735060214,10.62334792738966,48.49296391952926,52.05956265648532,9.066583458583162,10.919021420417677
52.02466592741224,124.44856857037081,68.17928194346037,212.55981878010255,48.25399242014527,13.073485539879982,48.087412248644235,52.22053154977218,10.2947788992728,9.570184132228746
49.58502454463208,122.08386514805366,62.37280500312819,213.6755632746246,44.10884929679424,11.08204165255087,55.860319679011745,47.25703008280843,10.085459398016763,11.598087362597335
49.07486866413811,122.93643778410178,63.005185820357205,210.5596843876959,56.429152453076625,9.712198533343358,46.29921830954116,47.258184611014286,9.014274797059741,9.686166767088546
53.26761247228244,126.01146001557089,67.92225266921469,224.42795678035327,50.26721899718626,10.678243286927643,56.37627339835141,54.80919066647707,11.269848129524034,9.958666335769202
52.20180645237656,122.18329240140912,65.67169305580373,213.4500650381068,55.90569034272143,11.345635375170938,50.71463684238777,46.23655949496281,9.988180175540203,10.511063212273514
44.604147050627745,124.44435368314865,68.68973931794861,211.14012206126148,52.41304392051715,9.968970796215327,50.18090612418199,49.57747047816366,11.869253830120673,10.607157925962886
51.07737880347556,121.08626117668904,69.15106712703125,210.46001069699597,50.12400566898616,8.910685177255532,54.54944945106123,58.81525232675436,9.15601727995888,11.757149142026684
46.43609457247921,123.77203583168124,67.16132283482507,212.00801887923248,51.5635105262221,10.309483703314465,52.724651424049725,51.07628128716927,9.983882812992299,9.315008460235351
48.81543519337739,124.07689137368341,70.47587470889619,229.7453455810347,48.734955661749275,9.132768357609246,57.82367573194469,54.07632755295877,10.597453036484406,8.225365111222839
49.02974204730591,125.74052699783634,67.94009839296494,213.78145281846028,46.99300249292439,9.780369464649954,51.02066009850218,45.56720810705147,8.88323225066377,10.162578494545285
53.13677274168936,120.40118121798155,62.96638217326828,209.18451237068095,53.023182355690174,9.841357549343636,49.0773120400237,42.35870079645852,10.133446161272072,10.013542396910026
46.36224369444587,122.89979931235872,68.1031132278624,203.82661435233666,49.838852001650864,8.219955960258392,46.2109916186045,42.842806618243756,9.534104353154206,11.494552589941218
41.277073020737305,124.23789424735692,70.42751278353877,217.0454109850249,49.71186050742991,11.533513724402761,51.72945207805768,51.44389210986005,8.874017528201499,10.689937333752182
52.51599549145305,118.05828738708104,68.14140382450357,203.74601736255997,50.04982655467599,9.495779124676826,53.44889536810348,50.904842598192715,8.856424870742822,9.827512883985293
57.11611575209443,119.81764073673163,63.013222082763896,212.08201383123213,51.089783886745586,10.454741174263837,57.566572377476895,56.477248490961856,8.639276695603114,10.657313774564708
57.260237626586964,119.38220367263698,64.24785864784468,215.4164245282264,51.6670298283381,10.277782207407101,57.83184916206162,53.33703754512812,8.567458584509186,9.024509805106309
49.00437204386636,121.23209466823981,62.746418445570924,200.9332183731443,46.00465157269511,8.615992267941568,45.71313048202255,47.15514006610213,10.102028963994895,8.831017569770985
55.38159354478472,116.37096912772073,61.79679535670316,200.45554050361804,50.90965850018774,10.826851631225486,51.607578818812925,48.94605035185091,8.836463956097658,10.325738481551909
54.39400521737694,120.14386325800662,66.44137026386184,192.27849026879628,45.9529622124206,10.452518210218606,44.284343533472835,49.501527582492095,8.83216928641055,8.740272172018088
48.59002888940394,122.38925523741796,67.80730899018057,212.51416364422252,50.983574097867,11.48605049013338,52.05751473353687,50.71076514814981,8.503371476106901,10.786320144540674
45.635012396214144,119.81107571766069,68.14248145134522,203.57976040203786,51.44780687215027,9.105096686486343,49.895912128401704,52.4851311986962,10.25931942505735,10.254096771576581
46.192299959070475,125.48495002030776,69.41597042087955,214.16302468114466,47.55195671434512,9.842438601079284,53.472708269638574,46.05395640218719,11.986068847076602,11.43884011087516
45.43104483509735,124.50583008366034,70.3260814730804,211.53880713809912,46.83921136074178,11.116431211099822,47.332669402242146,56.93352655192066,10.321905201996232,10.41863185487518
51.25034301984058,125.7935362288278,67.88380004939607,217.0717065366391,51.68320769499997,9.55150291584587,48.058348132593515,36.8486327101157,10.263397659660772,8.446260914176973
49.5516252045275,123.51426402922975,66.11616362553418,217.47962667070044,52.50419747124308,8.58966443294692,53.38676476134389,41.85357349081609,11.692091777884562,8.54371139209016
42.14540851958555,125.18308337401109,72.26825520139124,218.8955064838102,54.11982470862999,9.549171078933501,45.758511178865525,49.48306683137344,10.311428911305633,9.706720204629049
46.61413588550552,126.39138867807281,68.60101036138184,215.51888778128426,54.648992694841674,8.855204441765167,48.34327481968736,57.71270595653597,11.310383739789327,9.223288288927762
54.269140239729275,128.6260183965815,67.66325682071677,230.1771383938119,47.352734269398404,9.32202606505242,58.27465371562177,47.203727909101474,9.53198958771355,11.852905088234085
48.96552220092744,124.9659926464668,68.4773423187864,210.34440950095532,47.954741039975396,10.35225961624957,53.96455630648055,55.044213229842676,10.211451858449388,11.100322324200857
44.13848257984094,122.37046803609508,67.62911724498584,209.97260262324352,50.5130949697785,9.78792905370555,53.04405844964343,45.573276644461316,9.746546624071721,10.442295391268166
48.978323974730486,123.48166392789123,66.53289007109984,207.93737000926492,53.321357420591326,9.275669725511396,49.11110149830364,46.981607033987345,9.287463340446488,9.190703765990065
46.56464373629127,127.0741212177172,69.34080602417175,224.14870777880873,50.81192274711426,9.08849884093067,49.398211218275335,50.714775817423956,9.011423063949904,10.811911856963123
48.75255006543115,123.46362902037205,66.87878999525456,213.8528656943585,46.81848923446028,10.917817209957468,50.532772133613314,51.074142177310804,10.748023032498367,9.988674533140564
44.4796569464744,129.66690520692435,70.63086022743228,223.15993379098094,46.89808559387938,12.222814405000936,48.02571393424993,62.39243189108744,8.978659732936705,10.051254684504976
51.04151094546889,121.18204595335729,68.09089915817741,211.21213601237312,45.73046197483113,10.371584610525208,46.49341731910107,48.460559012854915,9.112608647115097,9.330459090550713
55.35837016587588,123.40438333801373,65.75394869758134,212.2370453254881,49.03133426331928,9.78805904604511,47.77283101439046,55.27755387190453,10.760222645432837,9.904808456352464
49.74200586406257,123.14735697069035,68.06595503010789,214.8846862547524,41.99926322820657,10.615832416369443,58.782499348516986,46.90289605879534,10.554317451913603,9.135497448520475
45.34838399258704,127.64582990926714,70.41141386457544,213.54527752538385,44.879179851409,9.26974765562145,45.98710363143092,58.580082611774785,11.334451305560169,9.557579158754528
48.49876718129773,123.56133081483964,66.1393562644359,216.87586289052763,51.363555138960784,9.65032273563597,52.36133378280122,54.97982710786729,9.790235329752917,9.094280096313389
50.36169510084058,123.16170797953222,66.31392995411298,202.2077221305789,47.789887516644505,10.2358680626468,45.84628824494203,45.21049190595387,11.1499896680764,9.977220033457778
52.989155955353006,123.13055019298795,64.152995360851,202.9854831024692,47.50995828114665,9.9716458267264,39.37723336039033,54.04279982238981,9.014654365229582,11.041112690251069
51.81233364397149,123.06734295763832,67.40746204239994,203.30256973120242,47.95487108660727,10.850140720161614,42.54562170159756,50.26442216699616,9.387091092171003,8.605460880508751
49.67573185769427,121.51000113579275,70.07384602566688,204.74389608103627,46.92892375045473,9.941172671393266,49.64240692852821,44.924998674288354,10.434335935732642,11.59224091333413
43.292422031437646,124.47513463512213,70.74738684645048,205.51166840496538,46.23803887394178,9.238979753470675,48.45153236669724,42.358422858560985,10.532867410244267,9.448856322139784
51.73647628364188,123.45313495038853,63.973718014531535,207.26489715607323,48.253776688318,10.796309077378709,39.524311378715566,47.1035724133192,9.45871472045177,9.26831629134393
46.09004135391281,126.54912505438973,72.9667343211734,215.28433485582883,46.730602636854734,10.782949146691587,43.48767575069961,48.26216006573493,9.955803289774991,11.161108744494216
39.06366775545743,126.52963255501429,74.66566354453447,214.02450155243233,48.02063198962521,10.857114992657296,46.481986026493956,59.810859975290555,11.636918717977585,9.096705360745833
52.60036537961724,118.88486607750974,63.74496025383414,205.3239069882898,50.528675504685616,9.64524425361145,53.97246275438971,36.58955733382394,10.492176052808569,11.386539697583693
46.626544844433724,121.18751110329181,68.71782833656269,205.72078334189223,52.04262572487374,8.384899066119232,46.391130834378394,58.88315889861881,10.663762021603194,9.258749392800217
44.61030561404512,125.85252759291922,71.8330476948812,216.50941222089912,49.54477697756812,11.344744350464373,55.329439866563455,55.69108280565172,11.287784645309303,11.326354203005842
54.20213070060883,118.97340381948813,63.05292818318944,204.19095918805667,50.812799465514345,9.265290672259795,53.76039559100487,48.43041333427459,10.385217873578238,9.744826196497415
47.95394119845304,120.74855700247551,66.58495201437684,207.66965678283202,50.13106571171027,9.90334249465047,48.011851472858694,45.50531443006868,8.970261140611164,8.25267670068131
55.481737862250036,119.59771235355596,63.976180082928416,213.14140666663187,52.03013172099831,11.45645771102407,57.71917349808304,57.42825472921811,9.610349662135572,10.520759054573139
51.16398349200702,125.83069446512047,66.71579632893854,213.36904296918877,40.08864020672656,9.912339091489887,50.22306872878379,51.349860939602216,10.612905236031866,8.304804253013865
49.48530273765586,120.12433688562076,64.82405329413055,210.40309283096119,52.31845294256546,8.890557985074473,55.81454043257044,50.704038328934914,10.250486612785373,10.326665733388863
55.24091212371177,119.25061333542122,64.09962740129278,204.66494209505566,53.7826585817653,8.997246161838424,50.77668887502054,62.80875744386472,9.11966957828581,11.098744892297685
53.66370105287643,121.8881296353776,62.4740377154969,204.36818510041343,47.97214418342003,11.811115728654679,54.09342948849625,55.555171884985484,10.986117962282629,10.195294422454168
55.416722476984795,121.9475715593454,64.86845470626342,206.70318153449836,47.156971914949324,9.400185873800757,48.99548004984035,47.15566169113022,10.67952944698817,8.425155455573442
52.17023567002395,122.2300742321917,67.36453193256703,205.66456238122956,43.318306635215485,8.736409526739694,52.101044384000204,55.72502535274267,6.993641051517287,11.64160541909509
50.412231872035754,121.18232746785857,67.31288862181984,205.92693316063912,42.70097750011471,8.23312724499253,53.14990944975597,48.349957754321,11.347948988734025,11.681194813779006
44.36687229276687,125.57330340884384,68.81306667671927,210.90403924488,52.3269951493383,8.70269382726471,45.255671743464575,42.54677923326332,10.053284395461906,11.513547329378868
53.60038630825049,123.60966481858114,64.70665001969425,203.38882536210016,45.61239719549507,8.599962529275398,48.35898076822722,55.94173836995537,11.560732035321188,9.98806003434976
46.64614736055028,124.87960869382542,69.44419119903341,207.2724844968999,46.994356125065075,9.756296653109507,50.400640053721254,53.28113311457227,10.165103260537167,9.9446455533859
54.87614975173606,121.24691286233734,63.3558388870963,208.6829706494044,49.38088877698383,11.067407111772523,55.819894592362516,54.45007613742039,9.321774244486436,10.480552789290712
46.608662434111096,121.26993629788142,66.12646825870404,209.10006053454862,52.403135267231335,9.69795866128955,50.84677812837637,43.5343437300397,9.906033365991592,9.989216415857998
46.980177045481334,124.25171494070936,70.94736194414308,219.9992589692178,45.499851827465875,10.065177333684087,57.3657139260278,56.63798806578428,8.360895181069232,10.909319954452375
49.928326848034025,124.2009910884685,69.75501773863607,204.17157341978154,47.23947272352514,9.73718421063591,43.775646536668134,52.23425852102161,9.644856165026228,11.878139857851215
50.17600709690813,124.22564572269022,66.48960663673982,206.04950456690793,46.03672105750678,10.193674128869187,46.28853342720009,58.329638401398824,11.359177710165012,10.64800562611414
49.22741289796885,125.74245089305099,71.92978284852781,214.41309254643767,50.31972291438221,7.646779765811876,49.061943988819856,47.516319090929485,10.23848913722222,9.117314542676006
42.15514489396471,128.86165907737143,69.51302548651272,219.17072252482157,49.98545437002425,7.773578934097719,49.37455929220433,37.27155577591151,9.288888131715343,8.705429332312274
46.561948932557826,126.43610791762609,69.41514253075408,208.89696950452134,50.81838831344633,9.326355194823584,41.14228223196989,54.262238319780565,9.300308084387753,9.32827376144763
45.940017340144685,122.47055370812241,68.27595334419212,208.5650370487483,53.47953560252544,10.881975167066013,49.51274169279785,49.54325563678281,9.701565452965603,10.71369793568192
50.83683964304386,119.67456456273102,67.09592806812499,208.55389436690376,49.006379064516416,11.606558371075433,49.7472405502137,50.14014363396737,8.75369688106084,8.135101022213926
53.164207126494176,118.11744255737514,62.851477550252156,204.71381853903628,51.80008902215534,8.433589089410447,50.70168620948688,45.58831134953689,10.49893958553128,9.304140379926716
46.423363637140795,123.78613541895518,67.72579178262268,209.64084477970258,54.122658286955065,11.49880513687653,49.859714368359434,45.465016852715095,9.053122498481113,8.880743574473415
49.91554755709966,116.77107152855014,65.93035472400322,193.86847003044278,51.750147972667236,10.350828408875028,47.07507406271446,48.45467428349106,7.965937500463836,10.44729116527187
51.83794041638005,121.90414122512125,64.6522535164596,204.77443178342642,47.523353178867524,11.099887248073086,48.169546845983426,45.303599090851314,8.426392774607203,9.297302718187462
52.68441988481493,124.54823545392082,65.04672988367074,206.7902328853208,49.47101560045904,7.984057219096677,45.40237460930918,48.85713109911529,10.848625854729413,9.920305958697028
46.375213102932975,124.10164764080938,65.35061279801077,215.8720031352576,54.19640129386672,10.988323458142528,50.128673711058504,37.98186833199617,10.203076098303264,10.753507823628965
44.91584932332893,119.06193146440788,66.05265957176927,197.30747143843496,49.532303468925534,10.375212485989035,48.4879023426525,47.048760286517286,11.702346268033631,9.359023789948687
58.88482980786206,117.39773645399322,61.02841564791155,203.8024106127632,49.73175811929364,10.53601458377582,56.70093942104667,45.67227643405795,9.894071840452163,8.748821729063282
50.93500039659677,121.91720554502766,68.70455896965602,203.0184361930574,46.58360102188788,9.765019451247161,41.868052986141265,49.38510764648673,9.600829210772051,9.271754481523258
40.909255070204615,119.89983617107906,68.50606625771339,205.147575256806,41.658899629706426,10.288099995369658,51.0108636668992,50.47265107043148,7.770855177485261,8.226997320939983
47.43742026403914,119.53481164339296,67.08519051804555,201.2629456167141,51.32685651133694,7.982355047800709,48.59872123338319,50.40125415551728,10.273957490049185,9.282977839701108
44.85935418996822,124.47290021015317,66.05285827585482,223.6329970875733,51.50656648694782,10.61141832677646,51.70422622407891,48.98637506866387,10.675279801939578,8.787772413878516
47.320371131872086,124.90359910772658,68.64130685234981,213.5846027811031,49.16890059333714,10.321839330810791,51.17161258577615,58.51165608485037,10.363967085372028,10.952246401564437
44.16679342008392,123.49301849667565,68.82605854231822,207.4087085519888,45.48413573711347,8.93190983546701,52.061549459234456,47.71781284793018,10.677474827878244,9.498325959304392
52.56557648439378,128.44440830889545,68.49003508239952,220.22504903702435,56.3178772510118,11.375838018724185,47.22195550807419,47.89050593338991,11.0994168301291,10.755273025825439
53.898170520862514,119.38618365696537,58.40379828213013,201.54057673358403,47.3664747747963,8.411775747183617,53.14760580227715,47.961527740234104,10.119018172663225,9.049451769320038
